"渠道","概率"
"西玛","0.00003051804379339284351873044937819485770962"
"北京汽车E系列","0.002197299153124284733348592355230029755093"
"英菲尼迪EX系列(QX50)","0.000350957503624017700465400167849240863661"
"众泰E200","0.00003051804379339284351873044937819485770962"
"赛马","0.000289921416037232013427939269092851148241"
"传祺GA6","0.000335698481727321278706034943160143434806"
"庆铃N系列轻型商用车","0.000335698481727321278706034943160143434806"
"熊猫","0.001358052948805981536583504997329671168078"
"上海通用凯迪拉克XTS","0.000686655985351338979171435111009384298466"
"揽胜极光RANGE ROVER EVOQUE","0.000640878919661249713893339436942092011902"
"北汽2020系列","0.000137331197070267795834287022201876859693"
"北汽威旺M50F","0.00006103608758678568703746089875638971541924"
"同悦","0.000549324788281071183337148088807507438773"
"佳乐CARENS","0.000274662394140535591668574044403753719387"
"睿行","0.00007629510948348210879682612344548714427405"
"时代康瑞","0.000122072175173571374074921797512779430838"
"远景S1","0.00009155413138017853055619134813458457312886"
"奔驰GL级","0.000320439459830624856946669718471046005951"
"东风风神A60","0.000289921416037232013427939269092851148241"
"路宝","0.000350957503624017700465400167849240863661"
"湛江三星轻型客车","0.00004577706569008926527809567406729228656443"
"荣威W5","0.000289921416037232013427939269092851148241"
"蔚领","0.000564583810177767605096513313496604867628"
"东方之子","0.00003051804379339284351873044937819485770962"
"凯宴CAYENNE","0.000595101853971160448615243762874799725338"
"挑战者","0.00001525902189669642175936522468909742885481"
"和悦A13","0.00006103608758678568703746089875638971541924"
"比亚迪F6","0.000396734569314106965743495841916533150225"
"圣路运钞车","0.000122072175173571374074921797512779430838"
"悦纳","0.000335698481727321278706034943160143434806"
"奥丁","0.000106813153276874952315556572823682001984"
"高尔","0.000274662394140535591668574044403753719387"
"传祺GA3","0.00009155413138017853055619134813458457312886"
"传祺GS3","0.00009155413138017853055619134813458457312886"
"东风风度MX6","0.00003051804379339284351873044937819485770962"
"郑州宇通12米公路客车","0.000335698481727321278706034943160143434806"
"中集粉粒物料运输车","0.00001525902189669642175936522468909742885481"
"中通7米公路客车","0.00003051804379339284351873044937819485770962"
"劲越全挂车","0.00001525902189669642175936522468909742885481"
"华神随车起重运输车","0.000137331197070267795834287022201876859693"
"优利欧","0.000198367284657053482871747920958266575113"
"萨普","0.000320439459830624856946669718471046005951"
"锐意","0.000106813153276874952315556572823682001984"
"小老虎","0.00006103608758678568703746089875638971541924"
"楚胜清障车","0.00003051804379339284351873044937819485770962"
"红杉SEQUOIA","0.00006103608758678568703746089875638971541924"
"致悦","0.000213626306553749904631113145647364003967"
"赛威SLS","0.000259403372243839169909208819714656290532"
"石煤随车起重运输车","0.00003051804379339284351873044937819485770962"
"粤海清障车","0.00003051804379339284351873044937819485770962"
"通华半挂车","0.000167849240863660639353017471580071717403"
"广通专用车","0.00001525902189669642175936522468909742885481"
"酷熊","0.00004577706569008926527809567406729228656443"
"菲跃FREEMONT","0.00004577706569008926527809567406729228656443"
"豪卡(HOKA)-H7","0.00003051804379339284351873044937819485770962"
"切诺基","0.000152590218966964217593652246890974288548"
"名爵MG 5","0.00006103608758678568703746089875638971541924"
"大力加油车","0.00003051804379339284351873044937819485770962"
"斯巴鲁BRZ","0.00003051804379339284351873044937819485770962"
"骐运","0.00003051804379339284351873044937819485770962"
"吉悦半挂车","0.00003051804379339284351873044937819485770962"
"特拉卡","0.000137331197070267795834287022201876859693"
"幻速S6","0.00007629510948348210879682612344548714427405"
"大陆CONTINENTAL","0.00003051804379339284351873044937819485770962"
"中联汽车起重机","0.00006103608758678568703746089875638971541924"
"林肯MKX","0.00004577706569008926527809567406729228656443"
"长安CX30","0.00007629510948348210879682612344548714427405"
"金龙12米公路客车","0.000335698481727321278706034943160143434806"
"赛弗","0.00003051804379339284351873044937819485770962"
"大运载货汽车","0.00003051804379339284351873044937819485770962"
"乘龙专用车","0.00004577706569008926527809567406729228656443"
"麦柯斯","0.00004577706569008926527809567406729228656443"
"十通载货车","0.00001525902189669642175936522468909742885481"
"凯普特","0.00001525902189669642175936522468909742885481"
"亚洁其他车辆","0.00001525902189669642175936522468909742885481"
"双环SCEO","0.00003051804379339284351873044937819485770962"
"三一随车起重运输车","0.00001525902189669642175936522468909742885481"
"北方重工喷洒车","0.000106813153276874952315556572823682001984"
"威麟X系列","0.00004577706569008926527809567406729228656443"
"大运厢式运输车","0.00003051804379339284351873044937819485770962"
"和悦A30","0.00004577706569008926527809567406729228656443"
"东风纯电动厢式运输车","0.00001525902189669642175936522468909742885481"
"领弛","0.00001525902189669642175936522468909742885481"
"三兴油罐车","0.00006103608758678568703746089875638971541924"
"三力加油车","0.00003051804379339284351873044937819485770962"
"沃尔沃XC CLASSIC","0.00001525902189669642175936522468909742885481"
"揽胜星脉RANGE ROVER VELAR","0.00003051804379339284351873044937819485770962"
"南京依维柯越野车","0.00007629510948348210879682612344548714427405"
"东风风神AX4","0.00003051804379339284351873044937819485770962"
"林肯MKC","0.00006103608758678568703746089875638971541924"
"美人豹","0.00003051804379339284351873044937819485770962"
"长安V5","0.00003051804379339284351873044937819485770962"
"东方之子CROSS","0.00001525902189669642175936522468909742885481"
"马自达626","0.00001525902189669642175936522468909742885481"
"格锐GRAND SANTA FE","0.00003051804379339284351873044937819485770962"
"杨嘉半挂车","0.00001525902189669642175936522468909742885481"
"东风风神A30","0.00001525902189669642175936522468909742885481"
"优翼","0.00001525902189669642175936522468909742885481"
"中天之星旅居车","0.00001525902189669642175936522468909742885481"
"尼瓦NIVA","0.00003051804379339284351873044937819485770962"
"时风低速货车","0.00001525902189669642175936522468909742885481"
"骊山6米公路客车","0.00001525902189669642175936522468909742885481"
"五征三轮汽车","0.00001525902189669642175936522468909742885481"
"毕加索","0.00004577706569008926527809567406729228656443"
"江特清障车","0.00003051804379339284351873044937819485770962"
"其他车辆","0.00001525902189669642175936522468909742885481"
"鲁岳半挂车","0.00001525902189669642175936522468909742885481"
"天河泡沫消防车","0.00001525902189669642175936522468909742885481"
"龙卡","0.00001525902189669642175936522468909742885481"
"解放载货汽车","0.00001525902189669642175936522468909742885481"
"环达商务车","0.00001525902189669642175936522468909742885481"
"鲁威邮政车","0.00003051804379339284351873044937819485770962"
"神狐半挂车","0.00001525902189669642175936522468909742885481"
"宋MAX","0.00001525902189669642175936522468909742885481"
"保单性质","概率"
"转保","0.8009765774013885709925993743801022354467"
"续保","0.1990234225986114290074006256198977645533"
"续保年","概率"
"1","0.124223697261005569542992294193942168307"
"6","0.002105745021744106202792401007095445181964"
"2","0.035416189822232394903486686503395132372"
"5","0.005951018539711604486152437628747997253376"
"4","0.011032272831311512932021057450217441062"
"8","0.000488288700694285496299687190051117723354"
"3","0.0189059281300068665598535133897917143511"
"7","0.000900282291905088883802548256656748302434"
"0","0.8009765774013885709925993743801022354467"
"投保类别","概率"
"单商业","0.0742809185931181811245899137865262836652"
"单交强","0.1808194094758525978484779125658045319295"
"交商全保","0.7448996719310292210269321736476691844053"
"是否本省车牌","概率"
"是","0.9492637521934843976501106279087510490578"
"临时","0.0109102006561379415579461356527046616312"
"否","0.0398260471503776607919432364385442893111"
"使用性质","概率"
"非营业货车","0.010299839780270084687571526665140764477"
"公路客运","0.001251239795529106584267948424505989166094"
"党政机关、事业团体用车","0.00643930724040588998245212481879911497673"
"城市公交","0.000274662394140535591668574044403753719387"
"营业货车","0.0398107881284809643701838712138551918822"
"家庭自用车","0.8951400015259021896696421759365224689097"
"企业非营业用车","0.0392156862745098039215686274509803921569"
"特种车","0.006988632028686961165789272907606622415503"
"出租租赁","0.000579842832074464026855878538185702296483"
"车辆种类","概率"
"低速载货汽车","0.000167849240863660639353017471580071717403"
"5吨及10吨以下挂车","0.00006103608758678568703746089875638971541924"
,"0.00001525902189669642175936522468909742885481"
"10座及20座以下客车","0.002700846875715266651407644769970244907301"
"6座以下客车","0.8433813992523079270618753337911039902342"
"5吨及10吨以下货车","0.004715037766079194323643854428931105516136"
"特种车二","0.003265430685893034256504158083466849774929"
"特种车三","0.003494316014343480582894636453803311207752"
"10吨及10吨以上货车","0.0190737773708705271992065308613717860685"
"2吨及5吨以下货车","0.001083390554665445944914930952925917448692"
"6座及10座以下客车","0.0870679789425497825589379720759899290455"
"36座及36座以上客车","0.002532997634851606012054627298390173189899"
"10吨及10吨以上挂车","0.003158617532616159304188601510643167772946"
"特种车一","0.000198367284657053482871747920958266575113"
"特种车二挂车","0.00003051804379339284351873044937819485770962"
"2吨以下货车","0.0279392690928511482413977264057373922332"
"20座及36座以下客车","0.001113908598458838788433661402304112306401"
"车辆用途","概率"
,"0.00001525902189669642175936522468909742885481"
"带拖挂汽车","0.000122072175173571374074921797512779430838"
"出租车","0.005767910276951247425040054932478828107118"
"低速货车和三轮汽车","0.00009155413138017853055619134813458457312886"
"带拖挂的载货汽车","0.008041504539559014267185473411154345006485"
"旅游载客汽车","0.009460593575951781490806439307240405889982"
"微型载货汽车","0.005096513313496604867627985046158541237507"
"矿山作业用车","0.0208896009765774013885709925993743801022"
"轻微型载货汽车","0.000305180437933928435187304493781948577096"
"9座及9座以下非营运客车(含越野)","0.5140001525902189669642175936522468909743"
"10座以上客车","0.00285343709468223086900129701686121919585"
"9座以下客车","0.4202944991226062409399557488364995803769"
"重、中型载货汽车","0.00003051804379339284351873044937819485770962"
"其他汽车","0.00001525902189669642175936522468909742885481"
"矿山专用车","0.000106813153276874952315556572823682001984"
"9座以上非营运客车","0.003250171663996337834744792858777752346075"
"其他车辆","0.009658960860608834973678187228198672465095"
"车龄","概率"
"1","0.2212558175020981155107957579919127183948"
"22","0.00006103608758678568703746089875638971541924"
"6","0.0766308079652094300755321583886472877089"
"11","0.0153047989623865110246433203631647211414"
"13","0.006347753109025711451895933470664530403601"
"2","0.1188830395971618219272144655527580682078"
"14","0.00444037537193865873197528038452735179675"
"20","0.00007629510948348210879682612344548714427405"
"21","0.00004577706569008926527809567406729228656443"
"5","0.0893415732051575494010833905546654459449"
"4","0.0979629205767910276951247425040054932479"
"24","0.00001525902189669642175936522468909742885481"
"8","0.045929655909056229495689326314183260853"
"17","0.000396734569314106965743495841916533150225"
"23","0.00003051804379339284351873044937819485770962"
"7","0.066315709163042648966201266498817425803"
"3","0.1069199664301518272678721293965056839857"
"18","0.000198367284657053482871747920958266575113"
"0","0.0834973678187228198672465094987411306935"
"10","0.0210879682612344548714427405203326466773"
"12","0.010513466086823834592202639810788128481"
"9","0.031525139238574807354848554207675288014"
"16","0.00120546272983901731898985275043869687953"
"15","0.001922636758983749141680018310826276035706"
"19","0.00009155413138017853055619134813458457312886"
"险种","概率"
"交强险","0.5475394827191577019913023575188830395972"
"商业险","0.4524605172808422980086976424811169604028"
"NCD","概率"
,"0.000167849240863660639353017471580071717403"
"c.过去一年未出险","0.1483482108796826123445487144274052033265"
"5.上年发生2+有责事故","0.007537956816968032349126420996414129854276"
"g.上年出险二次","0.0142366674296177615014877546349279011215"
"b.过去两年未出险","0.0551308461127641718165865568017090104524"
"1.连续3+无事故","0.1391775387197680628671702143892576485847"
"2.连续2年无事故","0.0859845883878843366140230411230640115969"
"i.上年出险四次","0.000396734569314106965743495841916533150225"
"f.上年出险一次","0.0673075455863279163805600061036087586786"
"e.新过户","0.1129015030136568245975432974746318760967"
"a.过去三年未出险","0.0512703135728999771114671549553673609522"
"3.上年未发生有责事故","0.1706416418707560845349813076981765468833"
"h.上年出险三次","0.002609292744335088120851453421835660334173"
"新保无记录","0.000137331197070267795834287022201876859693"
"4.上年发生一次有责不涉及死亡的事故","0.1439078355077439536125734340428778515297"
"j.上年出险五次及以上","0.000122072175173571374074921797512779430838"
"6.上年发生有责死亡事故","0.000122072175173571374074921797512779430838"
"客户类别","概率"
"个人","0.9271229114213778896772716868848706797894"
"机构","0.0728770885786221103227283131151293202106"
"被保险人性别","概率"
"NA","0.0623025864042114900434882124055848020142"
"M","0.6833142595559624628061341268024719615473"
"F","0.2543831540398260471503776607919432364385"
"是否投保车损","概率"
"未投保车损","0.7422293430991073472190432593270771343557"
"投保车损","0.2577706569008926527809567406729228656443"
"是否投保盗抢","概率"
"投保盗抢","0.0835889219501029983978027008468757152667"
"未投保盗抢","0.9164110780498970016021972991531242847333"
"是否投保车上人员","概率"
"未投保车上人员","0.9362783245593957427328908216983291371023"
"投保车上人员","0.0637216754406042572671091783016708628977"
"立案件数","概率"
"1","0.1114824139772640573739223315785458152132"
"6","0.000137331197070267795834287022201876859693"
"2","0.0220035095750362401770046540016784924086"
"5","0.000244144350347142748149843595025558861677"
"4","0.001022354467078660257877470054169527733272"
"8","0.00003051804379339284351873044937819485770962"
"3","0.004577706569008926527809567406729228656443"
"7","0.00004577706569008926527809567406729228656443"
"0","0.8604409857328145265888456549935149156939"
"10","0.00001525902189669642175936522468909742885481"
